feature_id	SRR14935707	SRR14935708	SRR14935709	SRR14935710	SRR14935703	SRR14935704	SRR14935705	SRR14935706
transcript:OQU84537	0	0	0	0	0	0	0	0
transcript:OQU84538	1	0	0	0	0	0	0	0
transcript:KXG29668	92	22	7	27	8	53	62	8
transcript:EES06418	90	63	38	39	38	87	68	26
transcript:OQU84539	0	0	0	0	0	0	0	0
transcript:OQU84540	104.28	118.114	76.458	99.383	104.802	57.224	76.232	107.061
transcript:KXG29671	9	3	1	4	8	1	3	15
transcript:EES06419	6	2	0	2	0	0	2	8
transcript:EES06421	30.47	91.119	33.861	87.969	44.366	10.451	23.168	58.9
transcript:OQU84542	117.701	173.525	54.342	160.787	105.799	84.919	138.378	223.949
transcript:OQU84541	178.829	341.356	157.797	305.549	209.835	91.63	130.551	536.131
transcript:KXG29672	36	56	8	34.866	11.341	26	47	11
transcript:OQU84543	7	7	9	10	9.659	1	6	23
transcript:EES04672	20	14	23	22	16	12	17	23
transcript:OQU84544	8.175	28.523	17.092	3.799	9.966	3.873	3.787	11.551
transcript:EES06424	73.825	86.477	24.908	60.201	39.034	42.127	68.213	25.449
transcript:KXG29675	0	0	0	0	0	0	0	2
transcript:EES06425	9.413	4.655	1.357	6.124	4.553	1.34	15.979	8.078
transcript:KXG29676	227.587	214.345	245.643	221.876	219.447	180.66	228.021	192.922
transcript:EES06426	115	177	78	128	76	86	127.018	70
transcript:OQU84545	24	3	63	21	69	31	25	96
transcript:KXG29679	46.066	55.975	37.471	66.284	212.713	23.439	41.284	94.284
transcript:KXG29680	12.934	19.025	9.529	5.716	34.287	19.561	5.717	9.716
transcript:OQU84547	31	44	22	24	37	16.097	24	17
transcript:OQU84546	0	0	0	0	0	1.903	0	0
transcript:EES06428	2	2	4	3	3	0	3	0
transcript:KXG29677	1577.967	645	1559.246	1560	1452	1339.694	1652.279	1417
transcript:EES06429	0	0	0	0	0	2.306	0	0
transcript:EES06430	179	165	177	179	120	24	162	75
transcript:KXG29681	34	27	36	75	78	14	16	111
transcript:EES06432	493	523	350	404	269	381	495.158	238
transcript:OQU84548	0	0	0	1	1	0	0	0
transcript:OQU84549	0	0	0	0	1	0	0	1
transcript:OQU84550	18	6	7	11	26	2	3	58
transcript:KXG29683	74	68	41	82.002	235	12	17	438
transcript:OQU84551	0	0	0	0	0	0	0	0
transcript:EES04674	477.092	361	540.149	377.117	437.383	412.191	525.705	372.722
transcript:KXG29684	10.908	0	23.851	16.883	34.617	16.809	17.295	32.278
transcript:EES06435	1087.628	1740	1268	1377.003	1046.789	400.024	662	598
transcript:OQU84552	0	13	14	4	0	20	7	10
transcript:EES06436	16	0	0	0	11	0	0	0
transcript:EES06437	4	1	0	2	1	4	4	0
transcript:EES04677	120	59	221	117	322	46	91	217
transcript:OQU84553	6	4	7	6	3	1	0	5
transcript:KXG29686	0	0	0	0	0	0	0	0
transcript:OQU84554	0	0	0	0	0	0	0	0
transcript:EES04679	0	0	0	0	0	0	0	0
transcript:OQU84555	13.002	12.861	13.968	5.001	17.118	7	16.242	20.637
transcript:OQU84556	1	1	0	0	0	0	1	0
transcript:EES06442	3	1	5	2	6	0	1	6
transcript:OQU84557	27	30.25	18.446	25	17.341	16	36.01	10
transcript:OQU84558	0	0	0	0	0	0	0	0
transcript:KXG29690	474	537	281	401	248	326	449.021	149
transcript:EES04683	1	2	0	1	1	0	1	0
transcript:OQU84559	3	6	0	2	1	0	2	2
transcript:KXG29692	218	169	148	191	181	161	135	128
transcript:EES04685	56.031	64	36	65	25	34	54	30
transcript:EES06444	738.981	417	795	566.999	644	509	1009.606	492
transcript:EES04686	330	269	369	286	267	257.514	348	247
transcript:KXG29693	0	0	0	0	0	0	0	0
transcript:KXG29694	153.99	155.415	98.524	145.58	75.398	158.347	177.22	60.556
transcript:EES06445	77.01	152.585	60.476	74.42	53.602	124.653	142.801	55.444
transcript:EES04687	0	4.921	0	11.158	5.142	10.911	4.975	0
transcript:OQU84560	184	187.899	126.695	143.84	75.858	122.089	210.941	72
transcript:KXG29696	300.86	371.725	218.61	230.292	423.071	206.318	387.719	295.568
transcript:KXG29695	342.14	422.306	219.39	188.709	299.215	313.682	354.281	336.432
transcript:EES04688	126.643	174.271	97.922	73.957	92.533	86.68	138.422	78.661
transcript:KXG29697	27.357	18.729	29.078	10.043	27.467	13.32	36.626	12.339
transcript:KXG29698	0	0	0	0	0	0	0	0
transcript:EES06447	72	88	41	52	53	55	57	42
transcript:EES06446	36	62	15	49	19	38	32	10
transcript:OQU84561	146	136	69	0	54	151	151	53
transcript:KXG29699	0	0	0	114	0	0	0	0
transcript:OQU84562	0	0	0	0	0	0	0	0
transcript:KXG29700	0	9	0	1	1	0	0	0
transcript:KXG29701	0	0	0	0	0	0	0	0
transcript:EES06449	631.586	560	444.034	544	512	433.022	608	463
transcript:OQU84563	0	0	0	0	0	0	0	0
transcript:KXG29702	55.414	56.574	48	70	55	37.978	39	46
transcript:OQU84564	14.586	5.436	0	0	0	0	0	0
transcript:EES06450	30.939	42.477	36	28.581	20.098	17.438	35.411	5.409
transcript:OQU84565	10.061	16.523	0	7.419	8.902	12.562	8.589	8.591
transcript:EES04692	485.851	594.884	314	457	422	419.166	360.362	400
transcript:OQU84566	0	28.116	0	0	0	0	17.638	0
transcript:KXG29703	4653.66	3609.161	3808.582	4282.463	3888.057	2946	4331.982	3294
transcript:EES04693	229	233.004	162	220.067	153	179	190.003	132
transcript:OQU84567	0	1.42	0	0	1.272	2.641	0	1.111
transcript:OQU84568	66.748	55.013	73.355	78.32	59.199	80.66	105.418	39.318
transcript:EES04695	0	0	0	0	0	0	0	0
transcript:OQU84569	363.072	362	359	345.013	259	267.071	362	264
transcript:EES06452	481.455	465	302.069	407	232	431	549.001	246
transcript:EES04697	209	177	185	162	369	123	108.001	610
transcript:OQU84570	0	0	1	0	1	0	0	2
transcript:KXG29710	367.736	542.079	368.028	518	403.99	292.593	511.274	356.939
transcript:KXG29711	91.264	63.921	0	0	28.01	108.407	41.678	58.061
transcript:KXG29714	97	124	67	81	55	74	110.161	49
transcript:KXG29713	2	4	10	13	4	0	2	18
transcript:OQU84571	0	0	0	0	0	0	0	0
transcript:OQU84572	0	0	0	0	0	0	0	0
transcript:EES06456	0	0	0	0	25.768	0	0	0
transcript:KXG29715	80	86	74	99	46.232	78	119	44
transcript:EES06457	6.668	0	0	0	0	0	0	8.004
transcript:OQU84573	122.332	144	65	116	53	78	109	54.996
transcript:KXG29717	5.679	3.2	0	0	1.816	0	0	0
transcript:OQU84574	1.321	2.862	3	1	1.184	5	0	0
transcript:KXG29716	0	0	0	0	0	0	0	0
transcript:KXG29718	0	0	0	0	0	0	0	0
transcript:EES04701	2	2	2	5	1	5	0	1
transcript:OQU84575	0	0	0	0	0	0	0	0
transcript:KXG29720	0	0	0	0	0	0	0	0
transcript:KXG29722	174	212	121	160.001	81	162	224	66
transcript:ENSRNA049481316-T1	0	0	0	0	0	0	0	0
transcript:ENSRNA049481313-T1	0	0	0	0	0	0	0	0
transcript:OQU84576	11.77	0	0	3.811	0	0	0	0
transcript:OQU84577	11.77	21.287	14.318	3.811	8.633	19.709	18.015	0
transcript:EES06458	0	2	0	3	1	0	1	1
transcript:KXG29725	0	0	2	3	4	0	0	0
transcript:KXG29724	4	0	0	0	0	1	2	2
transcript:OQU84578	3	16	6	5	4	1	3	1
transcript:KXG29723	8.574	12.457	7.72	6.132	7.192	6.272	8.456	2.387
transcript:OQU84579	0	0	0	0	0	0	0	0
transcript:EES04704	549	494	407	517.351	407	412.784	593	367
transcript:OQU84580	13	20	23	16	19	10	15	14
transcript:OQU84582	0	0	0	0	0	0	0	0
transcript:OQU84581	97.751	169.86	73.528	100.872	77.702	75.901	135.297	47.263
transcript:OQU84583	227.249	339.14	200.472	204.128	114.298	222.099	335.485	106.737
transcript:OQU84584	3	2	2	0	5	0	3	1
transcript:KXG29731	1	0	0	1	0	0	1	0
transcript:ENSRNA049438473-T1	0	0	0	0	0	0	0	0
transcript:KXG29733	11	26	6	22	3	14	8	5
transcript:KXG29734	4.262	2.111	4.13	4.301	7.995	2.347	9.627	5.271
transcript:EES06466	553	937	450.985	541.884	446	297	373.771	341
transcript:OQU84585	23	24	27	21.117	47	12	23	20
transcript:EES04708	116	140	93	84	71	100	165	25
transcript:KXG29736	0	0	0	0	0	0	0	0
transcript:KXG29737	2	4	4	4	0	1	0	2
transcript:EES06471	1329.213	1473.672	899	1134	1013	951	1480.618	845
transcript:EES04709	553.682	477.418	503.94	463.877	512.688	489.626	804.094	382.648
transcript:OQU84586	33.451	20.582	37.06	11.799	22.312	10.14	21.906	3.352
transcript:KXG29738	27	37	56	18	160	15	41	141
transcript:EES04710	635.672	706.694	620.479	603.833	433	538.872	824.97	430.851
transcript:OQU84587	0	0	0	0	0	0	0	1
transcript:EES06473	4355.218	2784	4710.923	3746.078	5443	2553	4158.482	5466.503
transcript:OQU84588	0	0	0	0	0	0	0	0
transcript:KXG29740	0	0	0	0	0	0	0	1
transcript:EES06474	40	72	31	57	15	30	22	13
transcript:EES06475	689.341	747	532	726.053	410	394	611.007	259.352
transcript:ENSRNA049439594-T1	0	0	0	0	0	0	0	0
transcript:EES06476	10	17	27	10	31	5	15	7
transcript:KXG29743	2001.992	1065.41	3011.269	1961	2343	1766.104	2745.865	1446
transcript:EES06478	125	178	113	0	110	102	127.216	0
transcript:KXG29744	0	0	0	46.5	0	0	3.392	37
transcript:OQU84589	0	0	0	46.5	0	0	3.392	37
transcript:EES04713	400	455	379.454	401.361	289	323	428	230
transcript:EES04714	120	180	84	141	66	119	136	62
transcript:OQU84590	307	331	236	299.034	250.742	232	269	211
transcript:KXG29745	0	0	0	1	0	0	0	0
transcript:OQU84591	19.282	21.568	12.617	15.605	24.72	11.036	27.272	12.175
transcript:OQU84592	17.765	0	0	21.868	0	0	0	0
transcript:OQU84593	10.293	37.61	0	8.318	5.547	5.737	29.617	0
transcript:OQU84594	0	0	7.146	0	0	0	0	16.964
transcript:OQU84595	55.66	59.822	66.237	57.209	40.586	39.324	53.111	32.861
transcript:EES04716	0	0	0	0	0	0	0	0
transcript:EES04719	75	90	54	49	111	41	39	121
transcript:KXG29746	1340.014	1261	1185.987	1228.155	1344.995	1252.98	1527.68	989
transcript:ENSRNA049996449-T1	0	0	1	0	0	1	0	2
transcript:EES04720	0	0	1	22	0	0	0	0
transcript:EES06481	520.939	435	433.882	517	341	429	796.014	263
transcript:OQU84596	186.415	165.072	135	183	0	107.921	175	84
transcript:EES06482	28.585	87.928	0	0	105	39.079	0	0
transcript:KXG29747	0	1	0	0	0	0	0	0
transcript:KXG29748	4	6	2	0	2	1	1	1
transcript:EES06486	101	159	116	197.707	7	140	120	6
transcript:EES06487	7	11	10	22	7	2	26.916	10
transcript:OQU84597	0	0	0	0	0	0	0	0
transcript:KXG29749	2	1	0	1	1	0	2	1
transcript:OQU84598	0	2.743	0	0	2.723	0	0	0
transcript:OQU84599	143.617	122.431	65.144	87.559	83.755	54.372	47.126	65.527
transcript:KXG29750	195.411	324.826	118.856	233.441	217.533	167.628	157.874	146.473
transcript:KXG29751	183	121	201.037	217	403	78	167	345
transcript:KXG29752	47	60	40	45	36	31	40	45
transcript:OQU84601	174.875	138.84	82.732	146.761	68.501	104.869	105.908	43.316
transcript:OQU84600	6.497	3.5	2.5	1	4	0.5	4	1.001
transcript:OQU84602	6.497	3.5	2.5	1	4	0.5	4	1.001
transcript:KXG29754	390.247	339.927	279.928	329.954	222.19	294.746	399.932	228.349
transcript:OQU84603	364.467	343.252	236.591	187.473	191.7	280.238	256.223	138.139
transcript:KXG29753	0	0	0	0	0	0	0	0
transcript:OQU84604	1254.291	1351.821	1065.536	1131.048	792.111	973.016	1366.731	758.511
transcript:EES04723	98	113	34	111	2	50	150.179	1
transcript:OQU84605	13	5	104	22	192	12	25	240
transcript:KXG29757	0	0	0	0	0	0	0	0
transcript:EES06492	2117.062	2425	1484	1785.94	1519	1544.624	2088.61	1307
transcript:EES04724	553.004	655	351	533	248	400	486.809	232
transcript:EES06493	3472.678	4337	1869.248	3628.204	2234	1589	1401.316	2178.98
transcript:KXG29758	0	0	0	0	0	0	0	0
transcript:OQU84606	4	17	0	1	0	1	3	3
transcript:OQU84607	0	0	0	0	0	0	0	0
transcript:EES06494	11	6	122	13	252	14	27	141
transcript:OQU84608	48	35	56	52	65	26	40	16
transcript:OQU84609	7	6	11	9	35	4	8	16
transcript:OQU84610	20	4	26	16	27.994	10	5	7
transcript:OQU84611	0	0	0	0	0	0	1	0
transcript:KXG29763	2823.466	2134.003	1150.678	1808.002	827	1706.479	2419.855	585
transcript:KXG29764	1276.695	1202.324	1073.249	1191.574	779.94	901.629	1174.403	612.231
transcript:KXG29765	219.895	276.675	262.758	272.353	309.06	209.502	386.62	182.769
transcript:EES04729	17.15	0	0	0	104.129	0	0	52.78
transcript:OQU84612	1240.04	703.423	923.475	1114.205	3260.844	381.277	537.846	2376.699
transcript:KXG29766	97.514	124.327	173.562	125.53	229.151	37.893	23.581	95.574
transcript:OQU84613	0	0	0	0	0	0	0	0
transcript:EES04730	521.357	245.249	1222.072	576.266	2379.876	249.83	289.436	2305.947
transcript:KXG29767	0	0	0	0	0	0	0	0
transcript:EES06497	58	122.515	22	54.69	42	7	13	12
transcript:EES06498	1209.98	1471.993	706	1155.221	852	679	681	651
transcript:EES04731	65.944	94.598	119.662	21.685	79.467	0	21.262	0
transcript:OQU84614	418.056	559.402	382.349	450.315	539.533	339.01	605.782	377
transcript:EES06499	0	1	1	0	0	0	0	0
transcript:KXG29768	0	0	0	0	9.577	0	0	10.864
transcript:OQU84615	14.318	14.213	87.738	5.247	0	69.832	31.608	0
transcript:KXG29769	2057.018	1670.758	1905.968	1786.828	1916.423	1629.189	2284.699	1751.136
transcript:OQU84616	1042.083	1030.517	867.084	927.857	664.757	779.123	1218.938	633.093
transcript:OQU84617	631.464	601.545	563.295	601.531	514.261	683.82	904.512	563.558
transcript:KXG29772	958.053	1175.232	961.519	1047.507	949.978	958.871	1204.509	814.818
transcript:OQU84618	495.034	490.205	431.749	373.497	281.609	275.24	454.854	367.438
transcript:KXG29771	799.14	446.969	675.627	684.31	520.788	746.946	940.105	599.431
transcript:OQU84619	403	299.002	239	287	789	104	277	553
transcript:KXG29773	5	5	0	3	5	0	3	0
transcript:OQU84621	0	0	0	0	0	0	0	0
transcript:KXG29774	28.912	0	27.834	0	0	76	0	59
transcript:OQU84620	105.088	172	65.166	101	82	0	158	0
transcript:KXG29775	0	0	0	0	0	0	0	0
transcript:ENSRNA049439570-T1	0	0	0	0	0	0	0	0
transcript:EES06503	11	2	3	5	17	1	6	11
transcript:KXG29776	79	92	54	53	45	78	91	53
transcript:EES04736	0	0	0	0	0	0	0	0
transcript:EES04733	437.717	309	213	338	329	226	257	289
transcript:OQU84622	1	0	0	0	8	0	1	1
transcript:KXG29778	0	0	0	0	0	0	0	0
transcript:KXG29779	0	0	0	0	0	0	0	0
transcript:KXG29780	0	0	0	0	0	0	0	0
transcript:KXG29781	0	0	0	0	0	0	0	0
transcript:OQU84623	0	0	0	0	0	0	0	0
transcript:OQU84624	0	6	0	0	0	0	0	0
transcript:OQU84625	0	0	0	0	0	0	0	0
transcript:OQU84626	0	0	0	0	0	1	0	1
transcript:OQU84627	6	9	9	6	5	11	14	0
transcript:KXG29782	12	15	20	23	13	17	44	3
transcript:KXG29783	0	0	0	0	0	0	0	0
transcript:KXG29784	0	0	0	0	0	0	0	0
transcript:OQU84628	24	18	19	20	24	30	34	10
transcript:OQU84629	0	0	0	0	0	0	0	0
transcript:KXG29787	0	0	0	0	0	0	0	0
transcript:KXG29788	0	0	0	0	0	0	0	0
transcript:EES06506	0	0	0	0	0	0	0	0
transcript:KXG29789	0	0	0	0	0	0	0	0
transcript:KXG29790	0	0	0	0	0	0	0	0
transcript:OQU84630	0	0	0	0	0	0	0	0
transcript:KXG29791	0	0	0	0	0	0	0	0
transcript:KXG29792	0	1	1	0	1	1	0	0
transcript:KXG29793	0	0	0	0	0	0	0	0
transcript:OQU84631	28	32	18	21	20	23	25	9
transcript:EES06507	0	0	0	0	0	0	0	0
transcript:KXG29797	1003.309	1071	713	944.009	700	710	869	615
transcript:EES04741	410.125	624.001	306	455	369	240	350.42	285
transcript:OQU84632	0	0	5	0	0	0	0	0
transcript:OQU84633	3	2	0	0	3	1	0	3
transcript:OQU84634	0	0	1	0	0	0	0	0
transcript:EES04743	14	15	19	24	51	3	6	17
transcript:EES06508	0	0	0	0	0	0	0	1
transcript:KXG29800	21	9	47	25	43	12	11	28
transcript:EES04742	2	0	0	0	0	0	0	2
transcript:KXG29801	0	0	0	0	0	0	1	0
transcript:OQU84635	5967.473	4708	3459.943	6130.668	4679	2202.741	4481.35	3168
transcript:OQU84636	519.746	204	437.996	419	1041.996	321.887	638.198	603
transcript:KXG29807	30	28	24	22	74	3	7	108
transcript:EES06509	34	28	14	30	32	13	19	36
transcript:KXG29805	3	11	2	4	2	2	5	5
transcript:EES04747	281	269	197	290.661	192	207	259	203
transcript:EES06511	1176	1092	928.01	1035.001	1024	862	1219.976	755
transcript:KXG29808	113.24	134	112	108	91.086	129	145.836	72
transcript:OQU84637	4.76	0	0	0	5.914	0	5.164	0
transcript:EES06512	0	4.399	1	2.011	0	2	1	0
transcript:EES06513	3	101.601	1	45.989	3	17	3	0
transcript:EES04750	1613.083	1408	1158.062	1505.951	1408	1278	1476.187	1568
transcript:OQU84638	0	0	0	0	0	0	0	0
transcript:KXG29810	0	0	0	0	0	2	0	0
transcript:OQU84639	0	0	0	0	0	0	0	0
transcript:KXG29814	0	0	0	0	0	0	0	0
transcript:OQU84640	0	0	0	0	0	0	0	0
transcript:OQU84642	2	0	0	0	0	0	0	0
transcript:OQU84643	0	0	0	0	0	0	4	0
transcript:KXG29812	0	0	0	0	0	0	0	0
transcript:OQU84641	0	0	1	0	1	2	0	3
transcript:OQU84644	0	0	0	0	0	0	0	0
transcript:OQU84645	0	0	0	0	0	0	0	0
transcript:EES04752	1	1	1	0	0	1	0	0
transcript:EES06515	0	0	0	0	0	0	0	0
transcript:EES06516	14	17	10	24	10	6	16	29
transcript:OQU84646	449.899	430.43	404.432	463.296	320.459	330.64	423.078	196.769
transcript:EES04754	1313.143	1218	1031.594	1168	1024	1266	1775.074	950
transcript:EES04755	540	525	466.682	591	218	669.49	580.096	243.677
transcript:EES06519	272	302	219.304	226	194	152.352	248	125.323
transcript:EES06520	0	0	0	0	0	0	0	0
transcript:EES04756	0	1	0	0	1	0	0	0
transcript:KXG29816	0	0	0	0	0	0	0	0
transcript:OQU84647	0	0	0	0	1	0	0	0
transcript:EES04758	1278.943	1577	1120.998	1267	880	1264.624	2103.733	930.999
transcript:KXG29817	2060.382	676	2159.618	1645.229	1834.582	1651.148	2224.422	1786
transcript:OQU84648	0	0	0	15.988	5.418	0	0	0
transcript:KXG29819	0	0	0	0	0	2	0	0
transcript:KXG29820	201	161	160	156	187	140	163.06	131
transcript:KXG29821	2.551	3	4	1	6	1	0	1
transcript:OQU84649	0	0	0	0	0	0	0	0
transcript:OQU84650	1.449	0	0	1	0	0	0	1
transcript:OQU84652	0	0	0	0	0	0	0	0
transcript:OQU84651	0	0	0	0	0	0	0	0
transcript:OQU84653	64.406	224.165	161.303	72.164	22.471	62.817	133.503	0
transcript:KXG29823	0	0	262.868	192.173	0	0	0	0
transcript:KXG29822	1626.7	1472.835	316.83	960.662	586.529	1202.182	1452.497	478
transcript:OQU84654	0	0	0	0	0	0	0	0
transcript:KXG29825	0	0	0	0	0	0	0	0
transcript:OQU84655	0	0	1	0	0	0	0	0
transcript:EES04764	4	15	5	6	4	4	11	8
transcript:EES06526	1118.141	1047	952	895.174	1088	758	1180	799.074
transcript:EES04771	60	86	35	73	35	66	78	35
transcript:EES06527	202.009	93	151	122	55	220	106	45
transcript:EES06528	235	31	361.956	259	1064.019	101.998	326.574	932
transcript:EES04772	57.38	35.651	23.89	41.949	44.507	58.819	41.087	19.692
transcript:OQU84656	57.62	83.349	53.11	65.051	121.493	51.181	76.913	68.308
transcript:KXG29828	0	0	0	0	0	0	0	0
transcript:KXG29830	0	0	0	0	0	0	0	0
transcript:OQU84657	157	203	84	117	109	46	101	49
transcript:OQU84658	0	0	0	0	0	0	0	0
transcript:OQU84659	0	0	0	1	1	0	0	0
transcript:EES04776	448	500	527.524	579	768	206	305	612
transcript:KXG29832	842.654	784.963	680.883	761.276	616.018	597.23	844.674	535.673
transcript:KXG29833	6.346	7.12	4.117	27.007	5.982	5.77	4.326	4.327
transcript:ENSRNA049996441-T1	0	0	0	0	2	0	0	0
transcript:EES04777	1723.037	1782.89	1535	1577.828	1592	1161	1641.723	1333
transcript:KXG29834	81	64	34	72	96	57	85	29
transcript:EES04778	713.076	793	456.322	560.48	389.433	600	731	404
transcript:OQU84660	1042.011	1369	895.125	942	521	634	1176.422	469
transcript:EES04779	52.535	71.516	50.467	60.475	50.757	29	46.759	93.49
transcript:OQU84661	1.465	1.484	1.533	1.525	5.306	0	5.241	5.51
transcript:EES06530	4	11	17	15	20	6	5	10
transcript:EES04781	100	127	233	179	176	59	55	128
transcript:EES06531	211	225	164	169	139	190	358.208	108
transcript:EES04782	5	2	0	7	1	1	0	1
transcript:EES04783	248.412	154.899	242.916	293.688	506.14	196.735	252.486	515.493
transcript:KXG29836	654.122	452.74	690.374	623.558	1060.231	496.889	760.668	1256.479
transcript:OQU84662	144.438	96.364	178.737	147.604	281.795	112.219	153.742	182.029
transcript:KXG29838	264	252	160	344.672	211	197	274	143
transcript:EES04785	3	3	6	3	3	0	1	5
transcript:EES06532	1	1	0	1	3	0	0	2
transcript:KXG29840	90	123	66	87	66	52	67	35
transcript:OQU84665	83.487	77	66.553	91.424	44	96	98.057	31
transcript:OQU84663	3.513	0	0	4.576	0	0	0	0
transcript:OQU84664	0	0	9.447	0	0	0	0	0
transcript:KXG29841	1	1	11	7	31	3	1	16
transcript:OQU84666	4	1	2	4	1	2	3	0
transcript:EES04789	6	12	0	8	1	1	1	3
transcript:KXG29843	0	0	0	0	0	0	0	0
transcript:KXG29844	0	0	0	0	0	0	0	0
transcript:OQU84667	0	0	0	0	0	0	0	0
transcript:KXG29845	65	73	40	76	36	37	62	50
transcript:EES04788	0	0	0	0	0	0	0	0
transcript:OQU84668	0	0	0	0	0	0	0	0
transcript:EES04792	0	0	0	0	0	0	0	1
transcript:OQU84669	0	0	0	0	0	0	0	0
transcript:KXG29848	0	0	0	0	0	0	1	0
transcript:KXG29849	3738.1	4914.597	1080.531	1945.475	485.147	3306.525	2238.394	311.34
transcript:KXG29850	397.875	512.403	111.469	214.513	66.853	295.863	251.133	77.66
transcript:KXG29851	0	6	0	2	1	1	1	3
transcript:EES06539	1180	1677	905.953	1089.687	725	1151.998	1820.759	532
transcript:OQU84670	0	0	0	0	0	0	0	0
transcript:EES06538	2	1	5	1	2	1	0	8
transcript:OQU84671	0	0	0	0	0	0	0	0
transcript:EES06537	315.876	474.983	153.006	265	368	78.992	85	140
transcript:OQU84672	0	0	0	0	0	0	0	0
transcript:KXG29853	513.376	544.891	341.797	607.349	347.771	393.494	492.113	275.828
transcript:KXG29852	153.964	159.109	150.203	159.651	150.229	172.506	190.879	51.172
transcript:EES06536	949	1069	411	780.127	316	646	1278.447	277
transcript:KXG29854	0	0	0	0	0	0	0	0
transcript:OQU84673	7	4	8	4	4	3	7	3
transcript:EES04794	372.836	469	183.001	299	171	273	335.421	158
transcript:EES04795	0	0	0	0	0	0	0	0
transcript:KXG29856	0	0	0	0	0	0	0	0
transcript:KXG29857	0	0	2.066	0	0	0	0	0
transcript:KXG29858	0	0	0	0	0	0	0	0
transcript:KXG29859	49	8	172.934	39	148	82	167	71
transcript:EES06545	0	0	0	0	0	0	0	0
transcript:EES04798	0	0	3	0	32	0	0	5
transcript:OQU84674	0	0	0	0	0	0	1	0
transcript:ENSRNA049996432-T1	0	0	0	0	0	0	0	0
transcript:EES04799	0	0	0	0	0	0	0	0
transcript:OQU84675	0	0	0	0	1	0	0	0
transcript:EES06546	22	19	40	20	45	10	35	18
transcript:KXG29862	3	15	13	3	6	7	5	6
transcript:KXG29864	23.121	0	12.122	8.503	15.423	0	21.817	15.481
transcript:KXG29866	23.121	0	12.122	8.503	15.423	0	21.817	15.481
transcript:KXG29867	0	73.53	0	31.525	0	37.932	0	0
transcript:EES06547	20.226	31.735	13.878	23.235	0	25.034	20.683	13.316
transcript:KXG29863	11.289	0	0	0	35.154	0	0	12.405
transcript:KXG29865	20.226	31.735	13.878	23.235	0	25.034	20.683	13.316
transcript:OQU84676	23.743	25.004	18.928	25.349	16.226	29.297	32	12
transcript:OQU84677	0	0	1	0	0	0	0	0
transcript:EES04803	0	0	0	0	0	0	0	0
transcript:EES04804	2013.515	2175	1166	1538.13	1237	1398.147	1683.997	1111
transcript:KXG29870	253.602	200.93	257.111	255.656	290.792	186.438	315.483	133.724
transcript:KXG29871	557.255	515.07	633.889	438.315	583.208	575.562	622.842	264.276
transcript:KXG29872	131.262	116.854	98.843	71.903	81.291	128.327	179.842	28.873
transcript:KXG29873	0	0	0	0	0	0	0	8.926
transcript:KXG29875	1.949	0	0	1.893	2.803	0	0	3.025
transcript:OQU84678	0	0	0	0	0	0	0	0
transcript:KXG29874	0	10.146	0	0	10.379	0	0	24.176
transcript:OQU84679	15.789	0	8.157	13.204	2.526	12.673	9.158	0
transcript:EES06549	32	54	18	56	121	1	19	86
transcript:OQU84680	0	0	0	0	1	0	0	0
transcript:EES04807	328	248	242	305	299.078	189	260.202	244
transcript:OQU84681	0	0	0	0	0	0	0	1
transcript:KXG29877	0	0	0	0	0	0	0	0
transcript:KXG29878	0	0	0	0	0	0	0	0
transcript:OQU84682	0	0	0	0	0	0	0	0
transcript:EES04810	138.085	231	119	170.912	114	122	107	75
transcript:OQU84683	513.001	390	505	413	522	326.108	862.901	302
transcript:OQU84684	0	0	0	0	0	0	0	0
transcript:EES04812	1111.632	744	833	603.023	789	575	1049.392	537
transcript:OQU84685	0	0	1	1	0	0	2	1
transcript:KXG29880	5	1	0	3	5	1	2	0
transcript:EES04814	499.319	449	305	596	117	380	493.92	92
transcript:ENSRNA049438522-T1	0	0	0	0	0	0	0	0
transcript:EES04811	40	26	31	66	38	11	13	80
transcript:OQU84686	0	0	0	0	0	0	0	0
transcript:KXG29882	33	40	19	37	14	17	43	8
transcript:EES04815	142	148.525	97.613	111	90	79.905	147.261	45.058
transcript:OQU84687	0	5.475	11.387	0	0	17.095	21.28	1.942
transcript:EES06560	840.314	873.544	604.867	740.158	592.136	695.65	1165.633	481.967
transcript:OQU84688	29.832	19.456	12.698	14.842	32.864	27.35	33.426	7.033
transcript:ENSRNA049996426-T1	0	0	0	0	0	0	0	0
transcript:ENSRNA049996419-T1	0	0	0	0	0	0	0	0
transcript:ENSRNA049996410-T1	0	0	0	0	0	0	0	0
transcript:EES04818	589.878	830.138	468.144	534.166	407.77	534.657	1057.815	305.86
transcript:OQU84689	0	0	0	0	0	0	0	0
transcript:KXG29883	0	0	0	0	0	0	0	0
transcript:ENSRNA049481335-T1	0	0	0	0	0	0	0	0
transcript:KXG29884	382.465	440.054	280.713	325.855	226.231	301.398	616.65	181.638
transcript:KXG29885	0	0	0	0	0	0	0	0
transcript:EES06557	0	0	0	0	0	0	0	0
transcript:ENSRNA049481340-T1	0	0	0	0	0	0	0	0
transcript:EES04817	481.657	648.807	456.187	518.95	396.999	411.944	843.109	251.502
transcript:KXG29886	38	69	16	32	19	24	25	8
transcript:KXG29887	0	0	0	0	0	0	0	0
transcript:EES06564	0	0	0	0	0	0	0	0
transcript:KXG29888	469.346	523.943	252	350	195	377.029	555	138.288
