feature_id	SRR39669458	SRR39669459	SRR39669468	SRR39669469	SRR39669470	SRR39669471	SRR39669472	SRR39669473	SRR39669474	SRR39669475	SRR39669460	SRR39669461	SRR39669462	SRR39669463	SRR39669464	SRR39669465	SRR39669466	SRR39669467
SEVIR_6G063300v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G063350v2	449.732	203.927	163.353	367.097	286.673	300.571	191.384	271.864	510.573	484.17	392.573	169.644	207.528	383.59	276.249	177.54	226.046	71.007
SEVIR_6G063400v2	7213.067	6324.148	6363.999	4605.186	5198.879	5452.592	2296.039	3436.199	5328.913	7735.839	6738.22	6173.342	5599.109	5878.453	5690.004	3800.406	3766.187	2383.549
SEVIR_6G063500v2	324.636	296	357	339.848	359	404.855	113	118	163.001	399	319	210	417.98	629.534	522	130.009	139	58
SEVIR_6G063600v2	0	6	2	1	1	7	0	7	7	2	5	0	0	1	1	4	6	1
SEVIR_6G063640v2	138	156	54	61	72	99	104.034	109	59	180	212	149	151	180	144	29	61	38
SEVIR_6G063680v2	35.898	28.627	36.344	55.251	75.316	77.282	23.149	13.09	27.808	58.938	47.938	33.917	53.97	81.685	62.68	16.036	11.449	13.033
SEVIR_6G063720v2	5	12	12	11	6	27	2	5	5	32	21	19	7	11	14	3	5	8
SEVIR_6G063760v2	11.001	4	3.001	7.029	9	6	14	1	9.314	12	16.991	2.997	12	13.003	6.627	3	4	1
SEVIR_6G063800v2	25.956	22.909	30.76	43.421	23.748	33.447	13.935	24.795	23.575	45.442	49.273	24.956	22.418	22.453	19.053	15.775	40.192	12.422
SEVIR_6G063700v2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
SEVIR_6G064000v2	1557	1502	1800	3211	3218	2965	2597	2583	3128	1922	1750.25	1419	1790	1834	1970	2990.695	2679	1812.888
SEVIR_6G064100v2	720	984	668	1104	1112	1302	3478	3150.018	3862	1049	1108	1155	730	757	810	3114	2789	1294
SEVIR_6G064200v2	38	34	23	68	53	99	105	62	90	50	37	25	33	40	55	124	54	33
SEVIR_6G064300v2	1099	754.001	716.001	500.999	417.825	607	416	321.999	286	840.001	838	581.999	465.999	594.999	545.999	322	229	161
SEVIR_6G064400v2	552	403	341	673	727	760	389	401	419.042	651	563	570.496	579	589.075	657	482	365	286
SEVIR_6G064500v2	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	1
SEVIR_6G064550v2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
SEVIR_6G064600v2	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	5	0
SEVIR_6G064700v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G064750v2	269.088	327.404	371.956	137.414	117.845	146.318	150.195	148.457	246	294.646	323.918	248.789	72.048	100.988	107.36	154	155.999	112
SEVIR_6G064800v2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SEVIR_6G064900v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G065000v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G065100v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G065200v2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SEVIR_6G065300v2	1	6	1	10	13	8	22	19	11	6	0	0	17	5	8	13	8	0
SEVIR_6G065400v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G065500v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G065600v2	0	0	0	0	2	2	0	0	0	0	2	2	1	0	0	0	0	0
SEVIR_6G065800v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G065825v2	0	0	0	1.46	1.756	2.169	0.834	0	0	2.89	2.188	0	0	9.093	0	0	0	0
SEVIR_6G065850v2	264	168	343	227.54	237.244	235.831	59.166	64	72	242.11	249.812	106	254	318.907	265	51	62	85
SEVIR_6G065875v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G065900v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G066000v2	3771	4232.449	1791	932	928	1076	2955	2801.24	4977.041	3862.098	3425	3302	1126	1256	1303	4870	2876	2492
SEVIR_6G066100v2	5103.401	2908	4860	5030.269	5106	5435.033	1443	1475.778	1373	3841.999	3983	4014.356	4318	5001.497	4391.159	1511	1354	1128
SEVIR_6G066150v2	30.741	79.58	69.104	178.961	177.57	139.704	28.923	53.406	51.867	218.834	229.73	149.046	91.71	92.543	86.597	35.236	20.821	125.302
SEVIR_6G066200v2	47.259	189.42	81.896	272.039	301.43	400.296	90.088	103.594	113.133	406.546	329.27	203.954	144.29	171.546	179.403	221.764	118.179	189.698
SEVIR_6G066300v2	103	379	197	542	561	477	74	211	118	1015.619	1075	622	300	364	330	169	76	378
SEVIR_6G066500v2	2	1	1	2	4	0	0	1	0	1	2	0	0	2	2	0	0	1
SEVIR_6G066600v2	0	7	3	19	20	0	0	0	1	33	15	9	4	0	0	8	2	0
SEVIR_6G066700v2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G066800v2	1	0	0	0	5	0	0	0	0	6	10	3	0	0	0	0	0	0
SEVIR_6G066900v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G067001v2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G067100v2	0	1	0	0	0	2	2	1	1	3	1	1	0	0	0	3	4	1
SEVIR_6G067200v2	129	67	87	185	187	207	69	76	183	173	185	127	158	164	151	154	71	106
SEVIR_6G067300v2	858	434	729	1234	1116	1522	720	715	1148	689	748	920	853	976	1031	782	502	841
SEVIR_6G067350v2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2
SEVIR_6G067400v2	199	186	164	293	218	324	309	387	508	226	166	131	463	500	518	904	173	471
SEVIR_6G067500v2	211	26	24	4	7	1	0	36	16	1	7	63	2	0	0	4	11	65
SEVIR_6G067600v2	429	335	226	376	335	500	166	167	316	448	371	355	511	481	573	304	180	254
SEVIR_6G067700v2	4054	3719	2667	2379.043	2274	3308	2490	2081	3015	4088	3777.581	4074.826	3783	3599	4277	2358	1815	2720.975
SEVIR_6G067800v2	4	2	5	4	0	1	0	2	0	1	3	2	1	1	2	0	0	0
SEVIR_6G067900v2	7	8	6	89	103	3	2	7	20	36	16	32	2	8	7	9	9	22
SEVIR_6G068000v2	1701	1173	1697	1805.482	2006	1506	270	526	680	1378	1277	1498	1292	1515.995	1363	567	488	447
SEVIR_6G068100v2	823	724	680	231.885	256.018	499	96.558	103.387	134	733	709	676	534	518	616	140	83	174
SEVIR_6G068200v2	145	82	57	92.115	76.982	112	53.442	95.613	184	151	139	101	142	170	151	100	50	69
SEVIR_6G068300v2	5115.956	3563	4860	5092.968	4975	4841	1721	2380	2599	4413	4466	4080.977	3100.9	3364	3251	2461	1937	1510
SEVIR_6G068400v2	0	3	6	3	0	2	0	3	0	11	2	5	0	0	0	0	0	0
SEVIR_6G068500v2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SEVIR_6G068600v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G068800v2	3114	2466	1540	3143	3245	3070	853	1361	2058	2791	2392	1703	2652	4151	3605	1199	1188.808	736
SEVIR_6G068900v2	276	434	70	39	51	80	24	59	76	545	384	248	94	78	72	82	39	79
SEVIR_6G069000v2	4	3	0	5	9	14	1	7	2	2	7	3	10	25	12	1	0	3
SEVIR_6G069100v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G069200v2	4676	5706	3162.35	2928.124	2888	3446	2284.574	3003	4885.669	8459.454	6926.999	3950	3156	3939	3681.223	3997.023	4461	1651
SEVIR_6G069300v2	373	442	942	1902	1823	615	36	203	106	407	329	283	406	516	478	117	99	201
SEVIR_6G069500v2	825.593	481.534	611.249	1104.995	1074.972	816.046	360.646	378.083	457	683.884	751.194	481.471	588.022	751.365	753.66	339	337.946	175
SEVIR_6G069533v2	564.407	481.466	768.726	618.005	570.028	561.926	163.354	188.917	206	502.116	494.807	529.877	406.224	465.712	461.39	176	201.049	144
SEVIR_6G069566v2	0	0	0	0	0	1	0	0	0	0	1	0	1	3	2	2	4	2
SEVIR_6G069600v2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	2	0	0
SEVIR_6G069700v2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
SEVIR_6G069800v2	145	224	177	237	252	283	730	561	705	258	280	178	151	204	183	344	388	304
SEVIR_6G069900v2	4	10	10	17	10	28	56	29	40	22	11	8	11	12	8	38	22	32
SEVIR_6G070000v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G070100v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G070200v2	0	1	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0
SEVIR_6G070300v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G070375v2	1	3	4	3	0	5	0	1	3	4	1	3	4	2	2	0	3	1
SEVIR_6G070450v2	0	0	0	0	0	0	0	3.216	8.026	0	0	0	0	0	0	0	0	1
SEVIR_6G070525v2	1	3.986	0	1.037	2.199	0	0	0	0	10.215	4.327	4	0	1	1	0	0	0
SEVIR_6G070600v2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
SEVIR_6G070750v2	6	14	26	18	7	10	3	0	3	22	14	8	7	8.017	7	6	2	1
SEVIR_6G070900v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G071000v2	0	0	0	1	0	0	1	0	0	1	2	0	1	2	0	2	0	0
SEVIR_6G071100v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G071300v2	6	4.014	1	31.963	32.801	5	0	1	0	35.785	42.673	0	1	4	0	2	0	0
SEVIR_6G071400v2	0	0	0	2	5	0	0	0	0	1	3	0	0	0	0	0	0	1
SEVIR_6G071500v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G071600v2	680	484	355	472	476	636	167	182	360	675	732	494	712	761	834	268	184	177
SEVIR_6G071700v2	566	523	159	379	447	829	464	214	443	469	482	591	822.644	925	904	491	282	342.112
SEVIR_6G071800v2	11	35	19	28	57	1	1	0	3	58	59	23	1	7	2	9	5	3
SEVIR_6G071900v2	0	2	0	1	0	3	1	0	0	3	0	0	0	0	1	0	0	0
SEVIR_6G072000v2	15885.971	12209.818	13430.028	12641	11433	13013	9001.931	8095.121	11726.32	16909	17373.815	14949.587	12580.229	12771.881	13412	11415.646	8917	10356
SEVIR_6G072100v2	1050	497	653	1098	1159	957	31	87	80	988	775	798	917	1022.272	1001	112	93	99
SEVIR_6G072200v2	1070	878	1084	2254	2199	1630	903	1190.032	1216	1126	1120	1131	1189	1274	1246	1472.049	1060	1058
SEVIR_6G072300v2	224.348	210.275	345.44	449.462	515.404	528.39	208.946	225.806	201.915	309.614	324.925	214.803	384.409	371.06	494.603	242.292	206.809	169.545
SEVIR_6G072400v2	1550.253	1370.62	1330.003	1974.538	1981.699	1941.61	1203.054	1317.194	1595.085	1748.88	1703.075	1444.946	1613.592	1876.94	1841.397	1143.708	1400.191	815.455
SEVIR_6G072500v2	21.4	50.105	77.557	0	0	0	0	0	0	0	0	28.252	0	0	0	0	0	0
SEVIR_6G072600v2	16	5.073	14	11	23	5	4	3	4	12	19	3	9	9	4	2	4	5
SEVIR_6G072700v2	1	3	4	3	2	3	1	3	0	6	1	4	2	4	1	0	0	2
SEVIR_6G072800v2	1295	1139	1285	1253	1103	1164	458	515	695.029	1238	1294	1072	1030.897	1117	1111	675	360	525
SEVIR_6G072900v2	14	34	6	5	4	10	2	0	3	14	10	14	33	15	20	1	0	1
SEVIR_6G073000v2	496	625	562	448	491	464	170	186	288	596	551.366	450	457	521.474	455	193	98	221
SEVIR_6G073100v2	598	499	394	199	238	340	105	166	312	585	486	376	354	400	369	213	161	165
SEVIR_6G073200v2	1215.137	783	792	899	932	812	253	491	662	774	797	773	569	681	716	701.345	445	348
SEVIR_6G073300v2	391	328	370	695.938	661.048	602	409	356	517	441	445	379.153	497	559	486	326	413	259
SEVIR_6G073400v2	161	280	240	170.062	180	368	39	36	23	495	252	268	415	518	481	44	21	18
SEVIR_6G073500v2	0	4	1	2	1	15	34	3	91	6	4	7	17	27	14	136	38	45
SEVIR_6G073600v2	129	101	87	50	52	65	35	39	54	181	164	109	89	98	96	35	37	31
SEVIR_6G073700v2	147	99	60	71	72	76	22	48	56	149	138	64	74	103	90	39	40	23
SEVIR_6G073800v2	939	788	769	598	608	702	313	350	430	846	835	720	551	690	597	354	342	244
SEVIR_6G073850v2	0	6	6	0	0	0	0	2	0	11	2	4	0	0	0	0	0	0
SEVIR_6G073900v2	973	929	1093	1106.974	1080.003	1403	2197.987	1707	1628	1264	1218	1119	944.001	1026	1058	1452	1345.002	1001
SEVIR_6G073950v2	2	4	2	7	12	2	4	7	5	5	6	7	0	8	3	5	6	5
SEVIR_6G074100v2	5145.297	4916.791	2638.188	1576.427	1330.22	1964.014	850.232	988.226	2203.837	4786.298	4286.838	4212.056	2783.296	2855.776	3231.194	1521.781	749.081	1676.161
SEVIR_6G074000v2	8379.501	8210.943	4476.533	2551.259	2208.118	3399.986	1585.312	1480.73	3643.087	8231.151	6979.16	7350.466	4796.853	4807.69	5505.072	2633.947	1414.524	2937.662
SEVIR_6G074200v2	1295.619	1095.119	1304.726	1403.612	1469.656	1376	522.011	568.47	767.484	1311.982	1251.04	1012.742	1076.333	1064.989	1160.39	667.269	604.395	457
SEVIR_6G074300v2	1926	1487	1689	2236	2186.223	1796	561	857	1107	2054	1910.006	1655	1335	1568	1637	904	751	651
SEVIR_6G074400v2	6	5	3	3	2	13	7	4	3	5	14	2	7	18	6	12	2	0
SEVIR_6G074433v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G074466v2	0	0	0	0	0	1	0	0	0	6	0	0	1	2	2	0	0	0
SEVIR_6G074500v2	349	516	223.001	2329.769	2395	399	78	231	925	317	216	192.001	192	187	221	162	134	336.999
SEVIR_6G074566v2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G074632v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G074700v2	1364.133	880	584	542	522	475	101	186	267	759	661	731	591	612	603	237	130	303
SEVIR_6G074800v2	123	111	170	157	168	193	232	172	118	155	142	133	155	173	161	116	157	88
SEVIR_6G074900v2	24	17	20	22	24	14	3	8	8	54	46	33	27	34	21	3	6	3
SEVIR_6G075000v2	4502	4232	4437.999	4443.316	4380	4127	1850	1954	2478	4646	4901.172	3880	3067.151	3277	3495	2386.014	2042	1495
SEVIR_6G075100v2	0	0	1	0	1	4	84	45	28	0	0	0	4	7	4	24	59	30
SEVIR_6G075200v2	386	275	169	149	153	205	126	129	211	333	335	245	280	305	317	188	123	117
SEVIR_6G075300v2	12	9	4	16	6	14	4	4	10	14	14	16	31	21	20	7	6	2
SEVIR_6G075400v2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SEVIR_6G075500v2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3
SEVIR_6G075600v2	654.067	610.589	775.311	655.866	681.103	540.18	459.126	696.263	462.831	641.366	659.04	298.632	434.344	340.595	625.923	398.399	532.994	222.652
SEVIR_6G075700v2	6826.933	6168.411	5108.69	6356.134	6431.898	6897.695	9747.246	9424.847	8222.169	8198.398	7872.961	5978.367	4786.656	5584.382	5474.461	6578.601	6804.237	3729.348
SEVIR_6G075800v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G076100v2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G076175v2	16.001	13	15.061	2	1.99	13	0	0	4	7.03	8	1	4	12.081	7.024	0	0	1
SEVIR_6G076250v2	64.695	59.995	77.015	90.264	94.982	101.828	104.582	191.08	187.682	73.654	68.755	53.994	66.165	78.514	86.235	159.986	259.992	41.228
SEVIR_6G076325v2	35.716	46.411	60.181	54.709	65.368	55.25	96.535	101.842	103.387	51.438	54.029	40.587	25.415	59.902	53.929	97.135	148.06	25.156
SEVIR_6G076400v2	483	414.22	545	698	632	704	391	405	390	486	568	503	634	630	636	513	386	314
SEVIR_6G076500v2	2449.034	2049.965	2099.239	2469.789	2345.506	2005.014	915.001	1176.001	1901.999	2325.955	2354.914	1726.181	1820.048	2210.808	2176.899	1195.028	1059	815
SEVIR_6G076600v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G076700v2	4970	4059	5207.489	5804.696	5387.995	4497.542	2639.001	2700	3717.626	4664	4465	4032.398	4672.439	4868.205	4992	3110	2226.043	2458.321
SEVIR_6G076750v2	2	3	4	3	3	4	0	0	1	3	5	0	1	0	3	4	0	0
SEVIR_6G076800v2	4	1	1	0	0	0	0	0	0	1	0	1	1	0	3	0	0	1
SEVIR_6G076900v2	5	22	21	88	76	9	1	7	3	115	96	57	5	11	12	3	1	0
SEVIR_6G077000v2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G077100v2	0	1	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
SEVIR_6G077200v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G077300v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G077400v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G077500v2	1075	1046	1051	1420	1331	1268	797	972	957	1161	1225.12	1058	910	989	945	1146	961.843	452
SEVIR_6G077600v2	1709.022	1769	2179	851	768	999	944	968	1235	1565	1976	1829	709	722	765	735	832	771
SEVIR_6G077800v2	209	121	77	1573	1610	3265.995	3753	3206.406	4787	159	303	386	1504	1648	1683.105	4128	3255.243	3478
SEVIR_6G077900v2	350	588	633	549.998	525	1228	679	1296	1078	608	686	459.66	602	558	666	638.029	1270	889
SEVIR_6G078000v2	5887.865	5768.684	5870.658	11782.564	11791	11093.029	8540	9843	11813.638	7984.828	7957.682	6513	7753.531	7874.299	8322	10249	9628	6700.628
SEVIR_6G078100v2	1727	1283	1052	1018	1001	1191	547	768	1087	1563	1382	1190	1184	1410	1404	785	821	637
SEVIR_6G078200v2	2662.979	2274	2722	2281	2079	3068	1880.261	1893	2254	2407	2463	2303	2107	2427.491	2442	2171	2017	1799
SEVIR_6G078300v2	3059.16	2339	2648.237	3364	3517.555	3025	1879	2115	2531	2794	2844.791	1966	2587	2824	2744	1998.137	2093	1083
SEVIR_6G078350v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SEVIR_6G078400v2	755.993	299	1034.193	217	209	282	54	85	138	218	261	585	375	349	313	83	64	132
SEVIR_6G078500v2	261	178	392	102	124	81	40	34	88	229	228	188	39	35	40	49	42	57
SEVIR_6G078600v2	92	141	137	383	396	190	21	100	77	527	568	385	151	197	152	135	53	234
SEVIR_6G078675v2	10	69	27	41	50	53	4	16	55	28	99	47	101	128.435	92	34	68	45
SEVIR_6G078750v2	17	90	41	103	91	154	28	52	244	79	160	91	154	237.565	176	114	209	90
SEVIR_6G078825v2	0	3	0	0	0	2	0	0	0	1	0	0	1	0	1	2	3	0
SEVIR_6G078900v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G079000v2	11040.461	5531	10453.589	13187.435	11975.91	8869.566	2206	2558	4349.93	7769	8594.641	13252.913	8513	9410	9993.944	3583	2375	4387
SEVIR_6G079100v2	0	2	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0
SEVIR_6G079200v2	1	1	0	0	2	1	5	0	2	0	3	2	1	1	0	1	0	3
SEVIR_6G079250v2	0	1	3	1	1	1	0	1	0	4	1	0	1	0	1	0	0	3
SEVIR_6G079300v2	4	4	3	16	27	1	0	0	0	21	26	0	0	1	1	0	0	0
SEVIR_6G079350v2	132	64	117	231	304	117	7	15	29	186	183	110	110	123	145	25	26	50
SEVIR_6G079400v2	501	427	432	379	395	447	146	178	198	562	509	426.091	417	460	423.246	199	160	147
SEVIR_6G079500v2	19	13	12	3	1	0	0	1	2	4	2	7	6	6	3	0	0	0
SEVIR_6G079600v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G079700v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G079800v2	108245.216	69001	51445.395	48831.358	49955.557	85176.821	108976.498	84347.809	113083.113	73283.562	94331.264	110896.934	71391.101	67161.534	75135.882	79679.783	79291.732	96635.596
SEVIR_6G079900v2	26.406	5.868	22.193	2	0	5	4.588	14.842	15.966	8.386	9.415	139.132	8.495	12.741	4.342	7.478	28.87	17.137
SEVIR_6G080050v2	136.594	48.132	87.807	21	28	41	47.412	98.158	85.034	21.614	61.585	408.868	33.505	38.259	32.658	69.522	60.13	163.863
SEVIR_6G080200v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
SEVIR_6G080300v2	36	2	15	5	4	1	0	0	0	1	3	21	12	7	10	0	6	7
SEVIR_6G080400v2	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0
SEVIR_6G080500v2	299.001	287	163	91.001	107	145	86.999	79	143.999	297.001	243.001	314	172	166	181.999	95.001	109.999	117
SEVIR_6G080550v2	6	3	4	9	8	36	26	19	30	3	7	1	10	25	23	19	5	18
SEVIR_6G080600v2	2062	1642	2297	2656	2855.152	2697	1316	1510	1442	2142	2172	2198	1995	2077	2264.739	1492	1634	999
SEVIR_6G080700v2	59	70	52	171	217	170	126	89	105	94	101	74	131	163	155	107	118	56
SEVIR_6G080800v2	40	27	42	28	26	30	23	32	41	43	59	17	29	39	19	31	31	11
SEVIR_6G080900v2	1904	953	1850	1589.12	1657	2649.002	1002.763	1224	1596	1122	1027	951	1570	1668.219	1775	969	1283	1390
SEVIR_6G081000v2	155	138	119	223	175	316	129	137	137	183	167	162	296	281	287	94	111	193
SEVIR_6G081100v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
SEVIR_6G081200v2	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
SEVIR_6G081300v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
SEVIR_6G081350v2	4	2	1	5	8	6	5	6	5	4	4	4	6	0	8	0	1	3
SEVIR_6G081400v2	66.763	86.019	81.553	134.126	170.852	157.249	87.266	82.304	76.478	103.331	77.597	76.629	129.45	125.232	132.385	99.38	82.436	75.999
SEVIR_6G081500v2	2	0	0	13	4	0	2	2	0	0	0	0	2	2	1	0	0	3
SEVIR_6G081600v2	5348.08	5513	3652	32645.761	33628.446	17125.613	20682.672	21444.963	39567.756	7412	6025	6695	10843.905	10462	11398	33500.072	19953.669	21430.988
SEVIR_6G081700v2	477	413	399	285	248	432	45	53	105	364	422	343	378	436	427	86	72	46
SEVIR_6G081800v2	8286	6630	6515	4191	3633	3792.532	5207.488	4628.009	6148	6690	6625.873	5752.781	3387	4162.052	3937	4571	4472	3483
SEVIR_6G081901v2	35	34	66	461	411	14	75	33	57	110	68	69	29	52	38	38	30	18
SEVIR_6G082000v2	37	52	26	35	10	26	16	31	31	55	36	26	16	18	18	41	12	36
SEVIR_6G082100v2	360	241	235	268.905	221	161	62	63	90	236	280	241	175	236	225	66	81	110
SEVIR_6G082200v2	20	36	21	24	27	31.015	4	26	27	55	45	23	29	35	19	12	27	8
SEVIR_6G082300v2	175	145	106	67	61	95	35	43	56	175	164	118	79	122	121	63	56	43
SEVIR_6G082400v2	1702	1341	949	1355	1291	1608	655	763.048	1140	1774.773	1801.265	1429.429	1450	1592	1675	794	784.079	636
SEVIR_6G082500v2	1163	1021	1010	419	412	616.199	450	383	458	1135	981	726	783	818	871.506	441	428	286
SEVIR_6G082600v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SEVIR_6G082700v2	4	0	0	5	0	5	0	0	0	0	3	1	3	3	3	0	0	0
SEVIR_6G082800v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_6G082900v2	71	20	32	5	1	4	2	5	0	26	15	13	7	12	9	0	0	0
SEVIR_6G083000v2	131	75	54	5	13	5	1	3	1	44	38	38	21	23	31	0	1	3
SEVIR_6G083100v2	3	2	5	1	1	1	1	0	0	4	2	3	7	2	2	0	1	3
SEVIR_6G083200v2	201	159	219	105	94	87	31	36	22	126	108	116	92	104	91	35	39	14
SEVIR_6G083300v2	6	4	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0
SEVIR_6G083400v2	44	33	19	83	93	86	30	20	33	40	18	24	82	97	84	70	4	28
SEVIR_6G083500v2	716	414	512	53	68	152	32	40	65	367	389	435	220	263.037	256	102	40	32
SEVIR_6G083600v2	0	1	2	4	2	0	1	1	2	6	2	1	8	0	4	1	1	1
SEVIR_6G083700v2	2544	2228	2673.007	3782	3907	3706.884	2504	2601	3029	2996	2747.618	2329.986	2683	3332.666	3151.98	2553	2400	1682
SEVIR_6G083800v2	4078	3078	4244.845	3549	3624	3932	990	1393.544	2197	3372	3797	3655	3181	4122	3639	2014	1670	1403
SEVIR_6G083900v2	1815	1569	1133.994	813	702	985	769	636	1219	1634	1425.001	1444	1157	1207.179	1358	979	575	1002
SEVIR_6G084000v2	1607	1628	1667	2371	2355	2197	2403	2531	2872	1834	2012	1664	1536	1792	1759	2317	2065.261	1474
SEVIR_6G084100v2	0	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	2
SEVIR_6G084200v2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
SEVIR_6G084250v2	86.388	108.438	158.993	101	110.974	80.192	16	53	28.015	328.517	297.239	141.992	43	56.026	52	22	34	17.894
SEVIR_6G084300v2	212	223	72	23	24	49	9	13	22	150	160	118	126	139	156	9	19	8
SEVIR_6G084400v2	2223.998	2151	2022	1343	1304	1792.029	988	829	1021	2021	2062.011	2121	1488	1701	1707	799.996	822	1070
SEVIR_6G084500v2	19766.87	18211.913	9634	4442.011	4202	6651.752	3321	3737.077	8233	17414.018	15402.971	17219.189	10983	11321	11651.876	6307.946	3027	8138.95
SEVIR_6G084600v2	1914	1919	1415	1226	1044	1235	904	899.988	1554	2124	1793	1920.122	1593.491	1715.139	1905.124	1227	881	1320.96
SEVIR_6G084700v2	125	123	94	140	121	161	62	62	81	149	146	99	153	164	171	81	64	68
SEVIR_6G084800v2	180	173	209	327	279	410	70	139	144	234	248	211	337	395.219	384	125	90	68
SEVIR_6G084900v2	999	783	645	321	359	490	143	179	243	618	707	553	557	593	573	262	204	184
SEVIR_6G085000v2	4189	4026.001	2780.399	4013	4252	3906	4175.012	5750	7516	5280.01	5560.018	2880	2827	3991	3434	3880	5084	1618
SEVIR_6G085100v2	19676.778	18036	10175.024	4735.947	4220.96	6769.882	4634.001	4910	9098	16153	14388.508	16270	10848	10185	11290.967	7092	3732.027	10531.879
SEVIR_6G085200v2	5977	4412	6485	6737.946	6123	7484	4007	3468	4492.629	5517	5296.119	5316	5948.095	6422.184	6416	3611.687	3324	3065
